Samples,T1,T2,T5,T10,T15,L Max
76264.0,1.6920915,1.6920915,1.6920915,4.1762943,4.1762943,3200.0
76265.0,0.0,0.0,0.0,0.0,0.0,3200.0
76266.0,0.0,0.0,0.0,0.0,0.0,3200.0
76267.0,0.0,0.0,0.0,0.0,0.0,3200.0
76268.0,0.0,0.0,0.0,0.0,0.0,3200.0
76269.0,0.0,0.0,0.0,0.0,0.0,3200.0
76270.0,0.0,0.0,0.0,0.0,0.0,3200.0
76271.0,0.0,0.0,0.0,5.565204,5.565204,3200.0
76272.0,0.48022008,0.48022008,0.48022008,0.73126906,0.73126906,3200.0
76273.0,0.0,0.0,0.0,0.0,0.50808287,3200.0
76274.0,0.0,0.0,0.0,0.0,0.0,3200.0
76275.0,0.0,0.0,0.0,0.0,0.0,3200.0
76276.0,0.0,0.0,0.0,0.0,0.0,3200.0
76277.0,3.962349,3.962349,3.962349,3.962349,8.5945,3200.0
76278.0,0.0,0.0,0.0,0.0,0.0,3200.0
76279.0,4.041734,4.041734,4.041734,4.041734,5.1398573,3200.0
76280.0,0.0,0.0,0.0,1.12276,1.12276,3200.0
76281.0,0.0,0.0,0.0,0.0,0.0,3200.0
76282.0,0.0,0.0,0.0,0.0,0.0,3200.0
76283.0,0.0,0.0,0.0,0.0,0.0,3200.0
76284.0,0.0,0.0,0.0,0.0,0.0,3200.0
76285.0,0.0,0.0,0.0,0.0,0.0,3200.0
76286.0,0.0,0.0,0.0,0.0,0.0,3200.0
76287.0,0.0,0.0,0.0,0.0,7.45523,3200.0
76288.0,0.0,0.0,0.0,0.0,0.0,3200.0
76289.0,0.0,0.0,0.0,0.0,0.0,3200.0
76290.0,0.0,0.0,0.0,0.0,0.06384057,3200.0
76291.0,0.0,0.0,0.0,0.0,0.47291458,3200.0
76292.0,0.0,0.0,0.025839806,0.22336912,0.94172645,3200.0
76293.0,0.0,0.0,0.0,0.0,0.32008398,3200.0
76294.0,0.0,0.0,0.0,0.0,0.0,3200.0
76295.0,0.0,0.0,0.0,0.0,0.0,3200.0
76296.0,8.063649,8.295216,8.553857,10.606986,10.606986,3200.0
76297.0,179.69182,179.69182,179.89532,179.9511,179.9511,3200.0
76298.0,30.98925,30.98925,30.98925,30.98925,31.261774,3200.0
76299.0,0.0,0.0,0.0,0.0,0.3438146,3200.0
76300.0,0.0,0.0,0.0,0.0,0.0,3200.0
76301.0,9.627751,9.627751,9.934938,10.065268,11.476003,3200.0
76302.0,0.0,0.0,0.0,0.26667795,0.26667795,3200.0
76303.0,0.0,0.0,0.0,0.0,0.0,3200.0
76304.0,0.0,0.0,0.0,0.0,0.021403149,3200.0
76305.0,0.4122846,0.4122846,0.45193267,4.634024,7.2450166,3200.0
76306.0,4.888054,4.888054,4.888054,4.888054,5.948554,3200.0
76307.0,0.0,0.0,0.0,0.0,0.0,3200.0
76308.0,0.0,0.0,0.0,0.0,0.0,3200.0
76309.0,0.0,0.0,0.0,0.0,0.0,3200.0
76310.0,0.0,0.0,0.0,0.0,0.0,3200.0
76311.0,0.0,0.0,0.0,0.0,0.042134523,3200.0
76312.0,0.0,0.0,0.0,0.0,0.0,3200.0
76313.0,14.234224,14.397093,14.826337,15.05566,15.05566,3200.0
76314.0,0.0,0.0,0.0,0.0,8.463614,3200.0
76315.0,0.0,0.0,0.0,0.0,0.7400667,3200.0
76316.0,0.0,0.0,0.0,0.0,0.0,3200.0
76317.0,0.0,0.0,0.0,0.0,1.5914986,3200.0
76318.0,0.03262949,0.27621865,0.33297634,0.7241285,7.7721786,3200.0
76319.0,0.0,0.0,0.0,0.0,0.0,3200.0
76320.0,0.0,0.0,0.0,0.0,0.67601657,3200.0
76321.0,0.0,0.0,0.0,14.367697,14.367697,3200.0
76322.0,0.0,0.0,0.0,0.0,0.0,3200.0
76323.0,0.0,0.0,0.0,0.0,0.0,3200.0
76324.0,0.0,0.0,0.0,0.0,0.0,3200.0
76325.0,0.0,0.0,0.0,0.0,0.5087989,3200.0
76326.0,0.0,0.0,0.0,0.0,0.0,3200.0
76327.0,0.0,0.0,0.0,2.8038151,158.71393,3200.0
76328.0,0.0,0.0,0.0,0.0,0.0,3200.0
76329.0,0.0,0.0,0.3813553,0.9599719,0.9599719,3200.0
76330.0,0.0,0.0,0.0,0.0,0.0,3200.0
76331.0,0.0,0.0,0.0,0.0,0.0,3200.0
76332.0,0.0,0.0,0.0,0.0,1.5146706,3200.0
76333.0,0.0,0.0,0.0,0.0,0.0,3200.0
76334.0,0.0,0.0,0.0,0.0,0.0,3200.0
76335.0,0.0,0.0,0.0,0.0,0.805259,3200.0
76336.0,0.93798816,0.93798816,1.0883635,1.8210777,1.8210777,3200.0
76337.0,0.0,0.0,0.0,0.0,0.0,3200.0
76338.0,0.0,0.0,0.0,1.5631924,1.5631924,3200.0
76339.0,0.0,0.0,0.0,0.0,1.6152866,3200.0
76340.0,0.0,0.0,0.0,0.0,0.0,3200.0
76341.0,226.49495,226.49495,226.49495,226.49495,228.63689,3200.0
76342.0,0.0,0.0,0.0,0.0,2.7266357,3200.0
76343.0,156.08542,156.08542,156.97292,158.5864,158.5864,3200.0
76344.0,0.0,0.0,0.0,0.0,0.0,3200.0
76345.0,0.0,0.0,0.0,0.0,0.0,3200.0
76346.0,0.0,0.0,0.0,0.0,0.0,3200.0
76347.0,0.0,0.0,0.0,0.0,0.0,3200.0
76348.0,0.0,0.0,0.0,0.0,0.0,3200.0
76349.0,0.0,0.0,0.0,0.0,0.11012013,3200.0
76350.0,0.0,0.0,0.0,0.0,0.0,3200.0
76351.0,0.0,0.0,0.0,0.0,0.0,3200.0
76352.0,0.0,0.0,0.0,0.0,0.0,3200.0
76353.0,0.0,0.0,0.0,0.0,0.0,3200.0
76354.0,0.0,0.0,0.0,0.0,0.0,3200.0
76355.0,0.0,0.0,0.0,0.0,1.236138,3200.0
76356.0,10.330377,10.330377,10.330377,10.697219,38.849483,3200.0
76357.0,0.0,0.0,0.0,0.0,0.0,3200.0
76358.0,0.0,0.0,0.0,0.0,0.0,3200.0
76359.0,0.0,0.0,0.0,0.0,0.0,3200.0
76360.0,0.0,0.0,0.0,0.17337634,4.0540214,3200.0
76361.0,0.885097,0.885097,0.885097,2.1205058,28.70934,3200.0
76362.0,0.0,0.0,0.0,0.0,0.0,3200.0
76363.0,0.0,0.0,0.0,0.0,0.794081,3200.0
76364.0,0.0,0.0,0.0,0.0,0.0,3200.0
